,created_at,res,full_text,screen_name,followers_count,friends_count,retweet_count,favorite_count,Hashtag
687,Fri Mar 26 05:10:59 +0000 2021,1,"RT @ndtv: Watch | With the #GNCTDBill passed in parliament, all powers now rest with the Lieutenant Governor. BJP says it will streamline g…",nitinsonkamble5,533,1914,62,0,GNCTDBill
114,Fri Mar 26 11:14:48 +0000 2021,0,"RT @anilrawatdoon: A True Nationalist believes in ""Jai Jawan Jai Kisan"" but a Country where Soldiers &amp; Farmers are unhappy is on its path t…",AdityaSigh7,84,84,8,0,GNCTDBill
717,Sun Mar 21 12:06:29 +0000 2021,1,"RT @SadhguruJV: In making the Mundane Magical &amp; the Passive Passionate, #poetry tells us that all that is Simple is Sublime. –Sg #WorldPoet…",Akash_bst,1792,972,879,0,WorldPoetryDay
451,Sun Mar 21 12:08:01 +0000 2021,1,"RT @WomenRead: There are so many roots to the tree of anger   
that sometimes the branches shatter   
before they bear.

Audre Lorde, from…",GHofmar,2996,3845,47,0,WorldPoetryDay
508,Tue Mar 23 16:51:29 +0000 2021,1,RT @CartoonistSan: Old one. #MartyrsDay https://t.co/YB1GwabomT,HardeepAsrani,2532,1020,304,304,MartyrsDay
182,Tue Mar 23 16:41:42 +0000 2021,1,RT @Shiva4Ntr: Remembering THE GREAT TRIO on their Death Anniversary! #MartyrsDay https://t.co/jQZtYkYVs5,BonySaipraneeth,591,927,0,24,MartyrsDay
81,Tue Mar 23 15:20:47 +0000 2021,1,"RT @JSPVeeraMahila: ""Bhagat Singh willed to die for the Nation.""

- Inspirational words by @JanaSenaParty Chief Sri. @PawanKalyan 

#शहीद_…",Pawanist000,2071,1858,138,0,MartyrsDay
927,Fri Mar 19 20:15:14 +0000 2021,1,RT @IshvarYadav13: #modi_rojgar_do,poojaka30704523,408,623,1,0,modirozgardo
1611,Sun Mar 21 16:17:41 +0000 2021,1,RT @LeeLeeskeewee: @Matt_5972 @WolverSteve @X23__Wolverine @bronxfanatic @comickult @43324FAN @Marvelman76 @pheltzcomics @Batstan3000 @dieg…,SpiderComicbook,4809,4972,6,6,snyderscut.
40,Mon Mar 22 04:08:11 +0000 2021,1,"RT @Devinder_Sharma: 74 yrs after Independence, 60% Indians do not have piped water, extracts 24 billion cubic metres of groundwater to cat…",KamalSi58287469,74,193,111,0,WorldWaterDay.
557,Tue Mar 23 17:17:47 +0000 2021,1,"RT @wpl1090: On this day #23March in 1931, the three bravest souls shaheed #BhagatSingh , #Rajguru , #Sukhdev sacrificed their lives for th…",sharmat501,621,1705,7,0,MartyrsDay
1188,Sun Mar 21 12:07:00 +0000 2021,1,"#WorldPoetryDay
Oh me! Oh life!: https://t.co/Tm3VzasRdI",wonkedition,978,353,0,0,WorldPoetryDay
524,Tue Mar 23 18:27:27 +0000 2021,1,RT @CartoonistSan: Old one. #MartyrsDay https://t.co/YB1GwabomT,SAB89090932,264,1264,342,342,MartyrsDay
2177,Thu Mar 25 18:19:40 +0000 2021,1,"RT @ethicalsid: 𝙏𝙝𝙞𝙨 𝙬𝙞𝙡𝙡 𝙜𝙤 𝙙𝙤𝙬𝙣 𝙞𝙣 𝙃𝙞𝙨𝙩𝙤𝙧𝙮!!

""We 10 MP flew from Bengal for this discussion, although there's an election day after tomo…",de68a5af4a0a407,11,98,1073,0,GNCTDBill
363,Fri Mar 26 07:29:53 +0000 2021,1,"RT @duttabhishek: As a Dilliwala what do you think about the new #GNCTDBill #AmendmentBill , please share your comments . No Abusive Langua…",sumitS_NSUI,1217,888,10,0,GNCTDBill
193,Sun Mar 21 11:41:03 +0000 2021,1,"RT @AlangarCinemas: Phenomenal #VaathiComing Reaches 100M Views on YouTube!! 🔥🔥
Pure Rage it is !! 💥 Now this song becomes the celebration…",SathishVijay07,147,199,333,0,VaathiComing100MViews.
2139,Thu Mar 25 18:25:02 +0000 2021,1,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",RokadeAshitosh,95,132,4885,0,GNCTDBill
167,Tue Mar 23 15:37:09 +0000 2021,1,"RT @JSPVeeraMahila: ""Bhagat Singh willed to die for the Nation.""

- Inspirational words by @JanaSenaParty Chief Sri. @PawanKalyan 

#शहीद_…",karri_sankar,934,170,140,0,MartyrsDay
209,Tue Mar 23 17:41:59 +0000 2021,1,"RT @rad_R_: Sidharth &amp; his fav freedom fighter भगत सिंह trending together ❤️

Koi comparison hi nahi I knw..Bt it feels gud to see Sidharth…",ramyanls,2502,133,69,0,MartyrsDay
2312,Thu Apr 01 17:26:05 +0000 2021,0,RT @OriginalFunko: RT &amp,BrianOndrey,69,200,13877,13877,godzillavskong  .
847,Tue Mar 23 19:18:14 +0000 2021,1,"RT @TheJagannaut: Tribute to the brave sons of India - Bhagat Singh, Rajguru and Sukhdev.
@ysjagan 
#SaheedDiwas #BhagatSingh #Rajguru #Suk…",MohammedUrfan2,0,20,16,0,MartyrsDay
890,Sun Mar 21 16:42:48 +0000 2021,1,I’m gonna go out in a limb and speculate that the stakeholder process for picking the new Captain America was lacking.  #FalconAndTheWinterSoldier,JasStanford,7603,4949,0,0,FalconAndTheWinterSoldier.
155,Sun Mar 21 05:48:04 +0000 2021,1,"RT @ManojKrSahoo: D-38 #modi_rojgar_do
@PMOIndia @EduMinOfIndia @DrRPNishank @cbseindia29 @CMO_Odisha @Naveen_Odisha @SMEOdisha @DHE_Odisha…",ChikuRoutRay,3,72,1,0,modirozgardo
1261,Sun Mar 21 11:43:24 +0000 2021,1,"RT @Michael_Lambda: The Muses were the Greek goddesses of poetic inspiration. Their father was Zeus, and their mother was Mnemosyne(“Memory…",tarot_too,162,178,145,0,WorldPoetryDay
763,Fri Mar 26 04:48:10 +0000 2021,1,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",ThawaniManoj,43,82,4882,0,GNCTDBill
2635,Thu Mar 25 17:13:39 +0000 2021,1,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",nileshpkumar,266,246,4885,0,GNCTDBill
931,Fri Mar 19 20:14:07 +0000 2021,1,"RT @hpmeena88: #BJP_किसान_विरोधी 
#ModiGovt4AmbaniAdani 
#modi_rojgar_do 
#save_farmers_save_India 
#भाजपा_भगाओ_देश_बचाओ 
#किसान_विरोधी_मो…",poojaka30704523,408,623,1,0,modirozgardo
2109,Thu Mar 25 18:30:00 +0000 2021,1,"RT @INCMumbai: The double standards in these two tweets escape no one!

Isse kehte hain AAP beeti?

#GNCTDBill #नहीं_भूलेंगे https://t.co/A…",imnazar1,400,371,175,0,GNCTDBill
30,Sun Mar 21 12:07:10 +0000 2021,1,"RT @UN: Sunday is #WorldPoetryDay!

Let's celebrate the power of poetry to illuminate the beauty that surrounds us &amp; the resilience of the…",YtV7X9hsBh53VGJ,107,165,18,0,WorldPoetryDay
1356,Fri Mar 26 01:38:44 +0000 2021,1,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",shahid141183,5,53,6861,0,GNCTDBill
1426,Sun Mar 21 12:01:50 +0000 2021,1,"RT @AuschwitzMuseum: #WorldPoetryDay | ""The Garden” by Franta Bass. 

Franta was a Czech Jewish boy born in Brno on 4 September 1930, depor…",RantyAmyCurtis,12860,8153,823,0,WorldPoetryDay
1004,Thu Apr 01 17:31:09 +0000 2021,1,"RT @MoviesThatMaher: The VFX team which was the same for both #GodzillaVsKong &amp; #ZackSnydersJusticeLeague did an amazing job 👏

Steppenwolf…",MagicByWest,274,457,19,0,godzillavskong  .
1777,Tue Mar 23 19:09:28 +0000 2021,1,"RT @Bkuektaugrahan: Dedicated to the #martyrdom of the  martyrs #MartyrsDay #23March at #Tikri border  #BhagatSingh,#Rajguru,#Kartarsinghsa…",truthsupporter9,72,313,121,0,MartyrsDay
2218,Sun Mar 21 14:53:39 +0000 2021,1,RT @VijayFansTrends: The reach of Vaathi Coming is extraordinary. Just imagine what would’ve happened to the views count had Tik Tok not be…,thisisajiv,116,381,861,0,VaathiComing100MViews.
387,Tue Mar 23 16:51:29 +0000 2021,1,RT @CartoonistSan: Old one. #MartyrsDay https://t.co/YB1GwabomT,HardeepAsrani,2532,1020,0,304,MartyrsDay
1009,Fri Mar 26 03:30:52 +0000 2021,1,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",MajidShamia,15,25,6861,0,GNCTDBill
1470,Fri Mar 26 00:26:11 +0000 2021,1,"RT @igot10on10: Blast from the past  😂
#GNCTDBill #ChaprasiKejriwal
#BlackDayForDemocracy https://t.co/yOub9x8hp4",dhwaj99,23,379,916,0,GNCTDBill
2758,Thu Mar 25 16:58:28 +0000 2021,1,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",Ayubalam9,272,275,4885,0,GNCTDBill
241,Fri Mar 26 09:01:47 +0000 2021,1,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",vajeshr,1037,2779,4882,0,GNCTDBill
1021,Sun Mar 21 15:04:04 +0000 2021,1,"RT @Hisrath95: What a miracle by an Individual ID!! Thala fans Vera Level!! 

#MissionThala50 #Valimai",_Gokul_420_,1975,1276,45,45,MissionThala50.
2087,Sun Mar 21 15:24:43 +0000 2021,1,"RT @MensDayOutIndia: ""We had sought medical opinion &amp; primary observation revealed that the injury which she had on her nose is not the kin…",SUDHIRKUMARNANA,45,478,0,0,Zomato.
1058,Thu Apr 01 03:42:17 +0000 2021,1,Is #Instagram still down??? #instagramdown #india https://t.co/d8QcFV0pct,ssshonz,1350,672,1,1,instagramdown  .
1894,Thu Apr 01 17:29:01 +0000 2021,1,"RT @ICFAMMpodcast: The real MVP of @GodzillaVsKong and the #monsterverse as a whole is Doug (Dug to his friends), Godzilla's Hallow Earth C…",_AlexPrimus,1985,1052,61,0,godzillavskong  .
1299,Tue Mar 23 16:38:59 +0000 2021,1,RT @CartoonistSan: Old one. #MartyrsDay https://t.co/YB1GwabomT,bbkmotolove,1269,51,304,304,MartyrsDay
261,Sun Mar 21 12:05:27 +0000 2021,1,"RT @WendyESlater: 🕊️A poem I wrote in the form of a prayer for global healing.🕊️

 🕊️Please join me in this prayer for global healing.🕊️

#…",WendyESlater,23796,22549,4,0,WorldPoetryDay
347,Thu Apr 01 17:23:36 +0000 2021,1,RT @GiteshPandya: Monster opening day #boxoffice in North America for #GodzillavsKong which soared to $9.6M on WED. By far the biggest open…,thefilmcarson,1095,761,26,0,godzillavskong  .
2150,Thu Mar 25 18:23:36 +0000 2021,1,"RT @mcshivanisen: Delhi people don’t know the repercussions of #GNCTDBill yet.

And they also don’t have the spine to come out in protest l…",Roselin26672453,1,31,19,0,GNCTDBill
798,Sun Mar 21 12:05:33 +0000 2021,1,As it's World Poetry Day I thought I'd post a few favourites: #WorldPoetryDay #poetryday #COVIDIOTS #COVID19 #COVID19Vaccine #poetry #poet #poetrylovers #poem #Poetry_Planet #poetryclub #PoemADay #POEMS #poemoftheday #PoetsTwitter #poets https://t.co/P4FyYeAN5w,mrs_baking,232,393,0,1,WorldPoetryDay
414,Tue Mar 23 16:38:24 +0000 2021,1,"RT @IndiaWakesUp_: Veer #BhagatSingh, #Sukhdev Thapar and Shivaram #Rajguru were hanged by British Raj for what they did for freedom strugg…",bhumitydv1,1,26,55,0,MartyrsDay
2774,Thu Mar 25 16:56:05 +0000 2021,1,"RT @YourRishbh: The #GNCTDBill was passed as per constitution written by respected Bhimrao Ambedkar ji, anyone opposing it now is Anti Ambe…",mukeshmprjpt,132,644,231,0,GNCTDBill
1006,Sun Mar 21 15:21:34 +0000 2021,1,RT @Lordzigzag_: LOL this is so true hahaha #SnydersCut  #JusticeLeagueSnyderCut  #WonderWoman https://t.co/cxyqln5CBF,migznach,213,225,109,0,snyderscut.
1773,Sun Mar 21 14:53:40 +0000 2021,1,RT @VijayFansUpdate: It's more than a Year since #VaathiComing got released &amp,bell51351339,855,1367,326,326,VaathiComing100MViews.
107,Fri Mar 26 11:21:17 +0000 2021,1,"RT @AamAadmiParty: MUST WATCH 🔥

AAP MP @SanjayAzadSln roars inside the Rajya Sabha against Modi Govt's Unconstitutional #GNCTDBill https:/…",SANJAYK83951732,1,25,1414,0,GNCTDBill
2142,Sun Mar 21 16:33:55 +0000 2021,1,"RT @AshleyKSmalls: CW: #FalconAndTheWinterSoldier spoilers
-
-
-
Me digging up Steve Rogers so he can see who they gave his shield to https…",emilybee___,1234,1232,32,0,FalconAndTheWinterSoldier.
358,Sat Mar 20 17:55:19 +0000 2021,1,RT @ASB04091: @NitinRaut_INC @Dev_Fadnavis @InfoNagpur साहेब कोरोना कालात राजस्थान मध्ये काँग्रेस ची सत्ता असताना नोकर भरती करू शकतात तर आप…,Devidas54845499,1,57,4,0,modirozgardo
1516,Thu Mar 25 23:45:31 +0000 2021,1,"RT @YourRishbh: The #GNCTDBill was passed as per constitution written by respected Bhimrao Ambedkar ji, anyone opposing it now is Anti Ambe…",cv_janu,122,582,231,0,GNCTDBill
946,Fri Mar 26 03:53:50 +0000 2021,1,"RT @drabhijitmore: Strongly condemn passage of #GNCTDBill 

Taking away powers from elected CM and giving almost all powers to LG is death…",aapkothrud,177,57,3,0,GNCTDBill
1910,Sun Mar 21 12:07:57 +0000 2021,1,"RT @RedfieldAudio: #WorldPoetryDay 
A collection of #poems by turns epic, surprising, funny, powerful, delightful by #HPLovecraft #EdgarRic…",hplbot,1775,30,1,0,WorldPoetryDay
1764,Sun Mar 21 11:41:22 +0000 2021,1,"RT @Yogendr89778547: #KejriwalBetrayed_Delhi
Muslims attacked Dalits in Sarai Kale Khan area, Delhi. The reason being Dalit boy married a M…",ramitbatra50,26,184,14,0,KejriwalBetrayed_Delhi.
893,Tue Mar 23 18:37:58 +0000 2021,1,"RT @KIITUniversity: On the occasion of #SaheedDiwas (#MartyrsDay), #KIIT remembers the sacrifices of the 3 gallant freedom fighters - Bhag…",AshishP44515507,99,191,91,0,MartyrsDay
1553,Sun Mar 21 12:09:13 +0000 2021,1,"Dear #poetrycommunity 

Leave a comment below with an answer and maybe you have a book that poetry lovers would appreciate, so remember to leave a link too.

Why poetry?

#poetry #poetrylovers #WorldPoetryDay #writers #writerslift #poetryday #sundaythoughts #poet https://t.co/NPVt3rAcNh",NoGoodPen,167,106,0,0,WorldPoetryDay
1581,Wed Mar 31 07:40:40 +0000 2021,1,RT @Official_Heena: #instagramdown till then know God!.. https://t.co/m1zOnnYZGs,KumarAjent,4,24,103,103,instagramdown  .
709,Sun Mar 21 12:06:44 +0000 2021,1,"RT @britishlibrary: Hear @bl_magnacarta's choice for #WorldPoetryDay - Jenny Kiss'd Me by Leigh Hunt.

We have three more staff picks comin…",margymaclibrary,4431,4342,10,0,WorldPoetryDay
215,Sun Mar 21 12:08:08 +0000 2021,1,"RT @UNESCO: 21 March is #WorldPoetryDay! Let's celebrate the power of #poetry to shake us from everyday life!

📝 https://t.co/ygsuIzTfzC #S…",potentash,14425,2132,456,0,WorldPoetryDay
2141,Thu Mar 25 18:24:49 +0000 2021,1,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",ur_quazi,2514,3940,6862,0,GNCTDBill
437,Tue Mar 23 17:04:05 +0000 2021,1,RT @coolboyVedansh: Salute to the martyrs 🙏who gave up their lives for the love of their motherland such sacrifices will continue to inspir…,rajatnavya,97,561,15,0,MartyrsDay
699,Fri Mar 26 05:07:26 +0000 2021,1,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",ArunRoy66540244,6,86,4882,0,GNCTDBill
581,Sat Mar 20 10:45:18 +0000 2021,1,RT @amitroy07024355: #modi_rojgar_do,amitroy07024355,2,44,1,0,modirozgardo
2052,Sun Mar 21 11:41:01 +0000 2021,1,"RT @Troll_Cinema: #VaathiComing - A Song For Celebration 💥

@actorvijay @anirudhofficial
#Master #VaathiComing100Mviews https://t.co/OsJ5wU…",itz_Esakkiraja,1714,1247,446,0,VaathiComing100MViews.
409,Sat Mar 20 15:41:23 +0000 2021,1,"RT @buntypandey99: Unemployed students of Uttar Pradesh are tired of waiting for primary teacher recruitment, listen to their call, see if…",Basanti27574687,2,11,189,0,modirozgardo
124,Sun Mar 21 11:29:53 +0000 2021,1,"RT @TanviSolanki_: Listen what he says, to make money buy weapon etc. Why we allow kids to play harmful games ? India has seen this time &amp;…",67pradeep,15,86,11,0,SavetheYouthBanFauG.
1708,Tue Mar 23 15:43:12 +0000 2021,1,"""They may kill me, but they cannot kill my ideas. They can crush my body, but they will not be able to crush my spirit""
#BhagatSingh #MartyrsDay https://t.co/LlA5S6Co2v",avinashstotell,14,57,0,0,MartyrsDay
1336,Tue Mar 23 15:31:51 +0000 2021,1,"RT @KIITUniversity: On the occasion of #SaheedDiwas (#MartyrsDay), #KIIT remembers the sacrifices of the 3 gallant freedom fighters - Bhag…",Manojku09999786,54,40,76,0,MartyrsDay
2527,Sun Mar 21 11:30:40 +0000 2021,1,#RayFisherIsOurCyborg  is sitting home saying now this the shit I was talking about Checkout our spoiler filled review of #SnyderCutJusticeLeague #SnydersCut and just what does this mean for #SnyderVerse https://t.co/mpvBYLlMLD https://t.co/NbyZSxw3Xc,2BrosataWC,62,125,1,1,snyderscut.
649,Sun Mar 21 14:54:19 +0000 2021,1,RT @VijayFansUpdate: It's more than a Year since #VaathiComing got released &amp,Vigneshkuruvi,227,10,326,326,VaathiComing100MViews.
1045,Sun Mar 21 16:12:54 +0000 2021,1,I finished Justice League last night. I really enjoyed it. Whew. #SnyderCut #SnydersCut https://t.co/cyWEwirIma,IndecisivePearl,3182,2401,0,0,snyderscut.
1765,Fri Apr 02 04:03:58 +0000 2021,1,So what’s the actual purpose of this movie 🤔💀 #GodzillaVsKong,E_Symone_,3199,2219,0,0,godzillavskong  .
2067,Thu Mar 25 18:37:46 +0000 2021,1,"RT @INCMumbai: The double standards in these two tweets escape no one!

Isse kehte hain AAP beeti?

#GNCTDBill #नहीं_भूलेंगे https://t.co/A…",harshakudi82,1499,4942,175,0,GNCTDBill
306,Sun Mar 21 02:06:25 +0000 2021,0,"RT @KumarSa34641160: Good way ....
#PetrolDieselPriceHike #modi_rojgar_do #kishanprotest https://t.co/THIsVwDq9u",KajalBerojgar2,12,7,7,0,modirozgardo
1242,Sun Mar 21 12:09:24 +0000 2021,1,RT @AuschwitzMuseum: #WorldPoetryDay | Ilse Weber (b. 1903) worked as a night nurse in Theresienstadt ghetto's infirmary and had the courag…,cerotto,292,1857,73,0,WorldPoetryDay
1743,Thu Mar 25 20:16:20 +0000 2021,1,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",Benipalforever,33,46,4882,0,GNCTDBill
596,Fri Mar 26 05:46:50 +0000 2021,1,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",nurul20538787,5,245,4882,0,GNCTDBill
410,Sun Mar 21 10:31:42 +0000 2021,1,RT @CitizenKamran: Who is lying in the #Zomato incident?,CitizenKamran,23312,20848,0,0,Zomato.
923,Fri Mar 19 20:53:01 +0000 2021,1,"RT @adityap48788386: One of these two fingers is for @myogiadityanath and @narendramodi 

Ok let me not confuse you ....
It's the middle on…",JagjivanPal,15,35,4,0,modirozgardo
1586,Sun Mar 21 11:43:38 +0000 2021,1,"Young Boys you should play games in Limit
Otherwise your Mind Can not take interest in Other Works
If you are playing in limit for fun or making some funny thats right but no to so much
#SavetheYouthBanFauG",Kuldeep50100090,3,257,1,1,SavetheYouthBanFauG.
852,Sat Mar 20 04:30:01 +0000 2021,1,"RT @Ramanch11241053: #modi_rojgar_do 
@ndtv 
@KhanSir_",SONURAI65515677,2,2,1,0,modirozgardo
758,Sat Mar 20 06:16:53 +0000 2021,1,"RT @ElectricalHindi: https://t.co/3AE2gWsFcB
#modi_rojgar_do
#modi_rojgar_do
#modi_rojgar_do
#modi_rojgar_do
#modi_rojgar_do
#modi_rojgar_do",VishalP58613380,2,16,7,0,modirozgardo
1778,Thu Mar 25 19:54:34 +0000 2021,1,"RT @derekobrienmp: “We 10 MPs flew from Bengal for this discussion, although there's an election coming up. 

@MamataOfficial Didi told us,…",manoumadou1,198,777,856,0,GNCTDBill
369,Sun Mar 21 15:22:00 +0000 2021,1,"RT @MensDayOutIndia: After Indians coming out in huge support of #ZomatoDeliveryBoy and questioning the Other Side, soon we will witness a…",shiv_ahluwalia,165,170,0,0,Zomato.
201,Sun Mar 21 03:58:25 +0000 2021,0,"@SukhpalKhaira #BoycottBJP_4Farmers &amp; #Constitution
The list is getting longer 
#FarmersProtests… https://t.co/7bjpe5hMno",vinikkohli,113,323,0,2,modirozgardo
1836,Thu Apr 01 17:29:53 +0000 2021,1,Enjoyed #GodzillavsKong for what it was. Just ignore the naff acting and obvious plot. https://t.co/VTlTIrRqmP,A1AN_J_R,91,291,0,0,godzillavskong  .
823,Tue Mar 23 18:14:09 +0000 2021,1,"RT @realhimanshi: Tribute to the fearless heroes 🙏🏻🙏🏻
#BhagatSingh #MartyrsDay #Sukhdev #InquilabZindabad #23March #Sukhdev #ShaheediDiwas…",RickyGrewal91,147,388,284,0,MartyrsDay
